,CustomerID,Gender,SeniorCitizen,Partner,Dependents,State,Latitude,Longitude,ZipCode,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tenure,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,LTV_Segment
132,9412-GHEEC,Male,No,No,No,California,33.581045,-117.14719,92563,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,40,Month-to-month,Bank transfer (automatic),No,104.8,4131.95,Yes,Low
133,0257-ZESQC,Female,Yes,Yes,No,California,33.828289,-117.20166599999999,92571,Yes,No,Fiber optic,Yes,No,No,No,No,No,27,Month-to-month,Bank transfer (automatic),Yes,75.2,1929.35,Yes,Low
134,6825-UYPFK,Female,No,No,No,California,33.707483,-117.200006,92586,Yes,Yes,Fiber optic,No,No,No,No,No,No,23,Month-to-month,Bank transfer (automatic),No,75.6,1758.6,Yes,Low
135,8397-MVTAZ,Male,No,Yes,No,California,33.69887,-117.25071000000001,92587,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,34,Month-to-month,Electronic check,Yes,100.05,3480.0,Yes,Low
136,9282-IZGQK,Female,No,No,No,California,33.643095,-117.810896,92612,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1,Month-to-month,Electronic check,Yes,85.0,85.0,Yes,Low
137,1342-JPNKI,Male,No,No,No,California,33.644849,-117.68425400000001,92630,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,10,Month-to-month,Bank transfer (automatic),Yes,86.05,834.1,Yes,Low
138,2817-NTQDO,Male,No,No,No,California,33.666301000000004,-117.969501,92646,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,13,Month-to-month,Credit card (automatic),Yes,45.55,597.0,Yes,Low
139,6986-IJDHX,Male,No,Yes,No,California,33.679659,-118.016195,92648,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,39,Month-to-month,Mailed check,Yes,86.3,3266.0,Yes,Low
140,5301-GAUUY,Male,No,No,No,California,33.601309,-117.902304,92661,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,32,Month-to-month,Bank transfer (automatic),Yes,80.35,2596.15,Yes,Low
141,0939-YAPAF,Female,No,No,No,California,33.748478000000006,-117.85891799999999,92701,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,35,Month-to-month,Electronic check,Yes,100.25,3527.6,Yes,Low
142,4710-FDUIZ,Male,No,Yes,No,California,33.714828999999995,-117.872941,92707,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,56,One year,Credit card (automatic),No,100.3,5614.45,Yes,High
143,1218-VKFPE,Female,No,Yes,No,California,33.830209,-117.906099,92805,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,Month-to-month,Mailed check,No,19.0,233.55,Yes,Low
144,3627-FHKBK,Female,No,No,No,California,33.837959999999995,-117.870494,92806,Yes,No,Fiber optic,Yes,No,No,No,No,No,1,Month-to-month,Mailed check,No,75.3,75.3,Yes,Low
145,2865-TCHJW,Female,Yes,No,No,California,33.848733,-117.788357,92807,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,4,Month-to-month,Electronic check,Yes,89.2,346.2,Yes,Low
146,5192-EBGOV,Female,Yes,No,No,California,33.924143,-117.79387,92823,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1,Month-to-month,Electronic check,Yes,85.7,85.7,Yes,Low
147,0719-SYFRB,Female,No,No,No,California,33.925833000000004,-117.55963899999999,92860,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,12,Month-to-month,Mailed check,Yes,61.65,713.75,Yes,Low
148,3419-SNJJD,Female,Yes,Yes,No,California,33.884073,-117.732197,92887,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,65,Month-to-month,Bank transfer (automatic),No,105.25,6786.4,Yes,High
149,6543-CPZMK,Male,No,Yes,No,California,34.360261,-119.30638300000001,93001,No,No phone service,DSL,No,Yes,No,No,No,No,9,Month-to-month,Electronic check,Yes,29.95,248.95,Yes,Low
150,4765-OXPPD,Female,No,Yes,No,California,34.279221,-119.22143700000001,93003,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,9,Month-to-month,Mailed check,No,65.0,663.05,Yes,Low
151,1009-IRMNA,Female,No,No,No,California,34.110124,-119.100972,93041,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,7,Month-to-month,Bank transfer (automatic),No,20.0,137.6,Yes,Low
152,4554-YGZIH,Male,Yes,Yes,No,California,34.420998,-119.60136999999999,93067,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,49,Month-to-month,Credit card (automatic),No,90.05,4547.25,Yes,High
153,5099-BAILX,Male,Yes,Yes,No,California,34.419203,-119.710008,93101,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,43,Month-to-month,Bank transfer (automatic),Yes,110.75,4687.9,Yes,High
154,7207-RMRDB,Female,No,Yes,No,California,34.437945,-119.77191,93110,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,65,Month-to-month,Electronic check,Yes,105.5,6985.65,Yes,High
155,4913-EHYUI,Male,Yes,Yes,No,California,35.869626000000004,-119.49877099999999,93201,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,56,One year,Bank transfer (automatic),Yes,104.55,5794.65,Yes,High
156,0195-IESCP,Male,No,Yes,No,California,36.315979,-119.710852,93202,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,10,Month-to-month,Electronic check,Yes,85.25,855.3,Yes,Low
157,4580-TMHJU,Female,No,Yes,No,California,35.916942999999996,-120.129921,93204,Yes,No,DSL,No,No,No,No,Yes,No,43,Month-to-month,Electronic check,No,56.15,2499.3,Yes,Low
158,0970-ETWGE,Male,No,No,No,California,35.523990999999995,-118.40043200000001,93205,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1,Month-to-month,Electronic check,Yes,89.55,89.55,Yes,Low
159,1626-ERCMM,Male,Yes,Yes,No,California,36.057458000000004,-118.591951,93208,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,20,Month-to-month,Electronic check,Yes,94.55,1899.65,Yes,Low
160,0887-HJGAR,Male,No,No,No,California,36.186867,-120.38779299999999,93210,Yes,No,DSL,No,No,No,No,No,No,1,Month-to-month,Mailed check,Yes,45.7,45.7,Yes,Low
161,5644-PDMZC,Female,Yes,No,No,California,35.772244,-119.20968899999998,93215,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,2,Month-to-month,Electronic check,No,89.5,161.5,Yes,Low
162,9576-ANLXO,Female,No,No,No,California,35.858053999999996,-119.305858,93219,Yes,No,Fiber optic,No,No,No,No,No,No,3,Month-to-month,Bank transfer (automatic),Yes,69.55,222.3,Yes,Low
163,2024-BASKD,Female,No,No,No,California,36.301689,-119.01823300000001,93221,Yes,No,Fiber optic,No,No,Yes,No,No,No,1,Month-to-month,Mailed check,Yes,74.6,74.6,Yes,Low
164,4160-AMJTL,Female,Yes,No,No,California,35.215731,-119.57013,93224,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,8,Month-to-month,Electronic check,No,19.65,164.3,Yes,Low
165,4464-JCOLN,Male,No,Yes,No,California,36.217864,-120.08011699999999,93234,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,One year,Mailed check,No,19.85,35.9,Yes,Low
166,5650-VDUDS,Female,No,No,No,California,35.852892,-118.397782,93238,No,No phone service,DSL,No,No,No,No,No,No,4,Month-to-month,Mailed check,Yes,24.25,96.05,Yes,Low
167,7538-GWHML,Female,No,No,No,California,36.462671,-118.99729099999999,93244,Yes,No,Fiber optic,No,No,No,No,No,No,2,Month-to-month,Electronic check,No,69.65,145.15,Yes,Low
168,3859-CVCET,Female,No,No,No,California,36.205465000000004,-119.085807,93247,Yes,No,DSL,No,No,No,No,No,No,4,Month-to-month,Mailed check,No,45.65,191.05,Yes,Low
169,3276-HDUEG,Female,No,No,No,California,34.737031,-119.46055700000001,93252,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Month-to-month,Mailed check,Yes,75.05,75.05,Yes,Low
170,0823-HSCDJ,Male,Yes,No,No,California,35.676978000000005,-118.101378,93255,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,52,Month-to-month,Electronic check,Yes,49.15,2550.9,Yes,Low
171,0822-GAVAP,Female,No,No,No,California,35.861928000000006,-118.636698,93260,No,No phone service,DSL,No,No,No,No,No,Yes,2,Month-to-month,Electronic check,Yes,34.7,62.25,Yes,Low
172,1448-PWKYE,Male,No,Yes,No,California,35.490705,-119.286833,93263,Yes,No,Fiber optic,No,No,No,No,No,Yes,1,Month-to-month,Electronic check,No,80.0,80.0,Yes,Low
173,0067-DKWBL,Male,Yes,No,No,California,36.047414,-119.34430400000001,93272,Yes,No,DSL,Yes,No,No,No,No,No,2,Month-to-month,Electronic check,Yes,49.25,91.1,Yes,Low
174,2276-YDAVZ,Female,No,No,No,California,35.690535,-118.552784,93285,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Month-to-month,Credit card (automatic),Yes,75.1,270.7,Yes,Low
175,5896-NPFWW,Male,No,Yes,No,California,36.37559,-119.21168899999999,93292,Yes,No,DSL,No,No,Yes,No,No,No,3,Month-to-month,Electronic check,Yes,50.15,168.15,Yes,Low
176,7133-VBDCG,Female,No,No,No,California,35.16207,-119.19448799999999,93311,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,25,Month-to-month,Bank transfer (automatic),Yes,79.85,2015.35,Yes,Low
177,1029-QFBEN,Male,No,No,No,California,35.236549,-120.72734399999999,93405,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Month-to-month,Mailed check,No,19.55,19.55,Yes,Low
178,4952-YSOGZ,Female,No,Yes,No,California,34.601055,-120.38291699999999,93436,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Month-to-month,Electronic check,Yes,85.95,381.3,Yes,Low
179,1589-AGTLK,Male,No,No,No,California,34.757477,-120.55050700000001,93437,Yes,No,DSL,No,No,No,No,No,No,3,Month-to-month,Electronic check,Yes,45.35,141.5,Yes,Low
180,5244-IRFIH,Male,Yes,Yes,No,California,34.758699,-120.27583899999999,93440,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,33,Month-to-month,Electronic check,Yes,94.5,3105.55,Yes,Low
181,2684-EIWEO,Female,Yes,No,No,California,35.059695,-120.60474099999999,93445,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,30,Month-to-month,Credit card (automatic),No,91.7,2758.15,Yes,Low
182,6439-GTPCA,Female,No,No,No,California,35.165668,-120.65584199999999,93449,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,45,Month-to-month,Electronic check,Yes,87.25,3941.7,Yes,Low
183,5138-WVKYJ,Male,No,No,No,California,35.097322999999996,-118.17128799999999,93501,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,10,Month-to-month,Electronic check,No,98.55,1008.55,Yes,Low
184,6683-VLCTZ,Male,Yes,No,No,California,35.363339,-117.63764099999999,93528,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,20,Month-to-month,Electronic check,Yes,98.55,1842.8,Yes,Low
185,2189-WWOEW,Female,No,No,No,California,35.214982,-118.59048999999999,93531,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,15,Month-to-month,Bank transfer (automatic),Yes,85.9,1269.55,Yes,Low
186,1894-IGFSG,Female,No,No,No,California,34.712708,-117.889656,93535,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,22,Month-to-month,Electronic check,No,89.25,1907.85,Yes,Low
187,7379-POKDZ,Male,No,Yes,No,California,34.741406,-118.38111,93536,Yes,No,Fiber optic,No,No,No,No,No,No,3,Month-to-month,Electronic check,Yes,70.3,208.85,Yes,Low
188,0236-HFWSV,Male,No,No,No,California,34.557711,-118.02944099999999,93552,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,15,Month-to-month,Electronic check,Yes,93.35,1444.65,Yes,Low
189,3900-AQPHZ,Female,No,No,No,California,34.445239,-117.89486799999999,93553,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Month-to-month,Mailed check,No,19.9,19.9,Yes,Low
190,5842-POCOP,Female,No,Yes,No,California,35.405722,-117.773354,93554,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,5,Month-to-month,Mailed check,Yes,88.9,454.15,Yes,Low
191,2037-XJFUP,Male,No,Yes,No,California,35.603913,-117.67828,93555,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,33,One year,Electronic check,Yes,95.8,3036.75,Yes,Low
192,7314-OXENN,Male,No,No,No,California,35.74837,-117.384948,93562,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2,Month-to-month,Electronic check,Yes,82.0,184.65,Yes,Low
193,0322-CHQRU,Male,No,No,No,California,34.598221,-117.79593,93591,Yes,No,DSL,No,No,No,No,No,No,2,Month-to-month,Electronic check,No,45.35,89.5,Yes,Low
194,4678-DVQEO,Female,No,No,No,California,37.458366999999996,-119.34501100000001,93604,Yes,No,DSL,No,No,No,Yes,No,No,1,Month-to-month,Electronic check,Yes,52.2,52.2,Yes,Low
195,0691-IFBQW,Female,Yes,No,No,California,36.798882,-120.01951100000001,93606,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,46,One year,Electronic check,Yes,110.0,4874.8,Yes,High
196,3009-JWMPU,Male,No,No,No,California,36.397745,-120.11991100000002,93624,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,62,One year,Electronic check,Yes,96.75,6125.4,Yes,High
197,1450-GALXR,Female,No,No,No,California,37.027663000000004,-119.69056,93626,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,10,Month-to-month,Electronic check,Yes,98.5,1058.25,Yes,Low
198,3138-BKYAV,Male,No,No,No,California,36.727418,-120.123526,93630,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,6,Month-to-month,Electronic check,Yes,85.35,489.45,Yes,Low
199,4289-DTDKW,Male,No,Yes,No,California,36.902954,-120.194274,93637,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,40,Month-to-month,Electronic check,Yes,101.3,4113.1,Yes,Low
200,1820-TQVEV,Male,No,No,No,California,37.004068,-119.930027,93638,Yes,No,Fiber optic,No,No,No,No,No,No,1,Month-to-month,Electronic check,Yes,69.55,69.55,Yes,Low
201,2239-JALAW,Male,No,No,No,California,36.687292,-120.437354,93640,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,58,One year,Bank transfer (automatic),Yes,103.25,6017.65,Yes,High
202,4853-RULSV,Male,No,No,No,California,36.696759,-119.024051,93641,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,70,Two year,Credit card (automatic),Yes,104.0,7250.15,Yes,High
203,6275-YDUVO,Female,No,No,No,California,36.600184999999996,-119.175655,93647,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,2,Month-to-month,Mailed check,Yes,86.2,178.7,Yes,Low
204,0115-TFERT,Male,No,Yes,No,California,36.841654999999996,-119.79711299999998,93650,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,21,Month-to-month,Electronic check,Yes,111.2,2317.1,Yes,Low
205,2311-QYMUQ,Female,No,Yes,No,California,36.600193,-120.153393,93660,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,16,Month-to-month,Credit card (automatic),Yes,89.45,1430.25,Yes,Low
206,3643-AHCFP,Male,Yes,Yes,No,California,36.545322,-119.64228100000001,93662,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,7,Month-to-month,Bank transfer (automatic),Yes,95.6,644.35,Yes,Low
207,3104-OWCGK,Male,No,Yes,No,California,36.959731,-120.65351899999999,93665,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,60,One year,Electronic check,No,90.95,5453.4,Yes,High
208,9101-BWFSS,Female,No,Yes,No,California,36.993666,-119.34826699999999,93667,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,50,One year,Electronic check,No,108.55,5610.7,Yes,High
209,9231-ZJYAM,Female,Yes,No,No,California,36.719141,-119.20267700000001,93675,Yes,No,Fiber optic,No,No,No,No,Yes,No,4,Month-to-month,Electronic check,Yes,78.85,292.8,Yes,Low
210,6982-SSHFK,Male,No,No,No,California,36.768774,-119.76263300000001,93703,Yes,No,DSL,No,No,No,No,No,No,1,Month-to-month,Mailed check,No,44.4,44.4,Yes,Low
211,0727-BMPLR,Female,Yes,No,No,California,36.654614,-119.903674,93706,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,55,One year,Electronic check,Yes,100.0,5509.3,Yes,High
212,1038-ZAGBI,Female,No,Yes,No,California,36.833002,-119.82947,93711,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,One year,Bank transfer (automatic),No,19.8,229.6,Yes,Low
213,3027-ZTDHO,Male,No,No,No,California,36.732694,-119.783786,93721,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1,Month-to-month,Electronic check,Yes,89.9,89.9,Yes,Low
214,2382-BCKQJ,Female,No,No,No,California,36.092975,-121.549826,93920,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,62,One year,Electronic check,Yes,100.15,6413.65,Yes,High
215,2207-NHRJK,Male,No,No,No,California,36.460611,-121.852507,93923,Yes,No,DSL,No,Yes,No,No,No,No,1,Month-to-month,Electronic check,No,50.8,50.8,Yes,Low
216,0947-MUGVO,Male,Yes,Yes,No,California,35.930782,-121.189757,93928,Yes,No,Fiber optic,No,Yes,No,No,No,No,20,Month-to-month,Electronic check,Yes,73.65,1463.5,Yes,Low
217,9944-HKVVB,Female,No,No,No,California,36.220760999999996,-120.980777,93930,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,3,Month-to-month,Electronic check,Yes,95.1,307.4,Yes,Low
218,4124-MMETB,Male,No,No,No,California,35.989792,-121.05593300000001,93932,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,22,Month-to-month,Credit card (automatic),Yes,94.65,2104.55,Yes,Low
219,3671-SHRSP,Male,No,Yes,No,California,36.689582,-121.758398,93933,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,4,Month-to-month,Mailed check,Yes,80.6,319.15,Yes,Low
220,3313-QKNKB,Male,No,Yes,No,California,36.587497,-121.94481499999999,93953,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,59,One year,Electronic check,No,85.55,5084.65,Yes,High
221,5073-WXOYN,Female,No,No,No,California,37.509366,-122.306132,94002,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,60,Month-to-month,Electronic check,Yes,50.8,3027.4,Yes,Low
222,0207-MDKNV,Female,No,No,No,California,37.691561,-122.445202,94014,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,15,Month-to-month,Electronic check,No,105.1,1582.75,Yes,Low
223,9851-KIELU,Male,No,No,No,California,37.266388,-122.26308,94021,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,10,Month-to-month,Electronic check,Yes,110.1,1043.3,Yes,Low
224,3908-BLSYF,Female,No,No,No,California,37.352911,-122.093002,94024,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,6,Month-to-month,Electronic check,No,83.9,497.55,Yes,Low
225,7549-MYGPK,Female,No,Yes,No,California,37.380662,-122.086022,94040,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,63,Month-to-month,Electronic check,Yes,100.55,6215.35,Yes,High
226,3804-RVTGV,Male,No,Yes,No,California,37.419725,-122.062947,94043,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,50,Month-to-month,Bank transfer (automatic),Yes,103.85,5017.9,Yes,High
227,9227-LUNBG,Female,No,No,No,California,37.22565,-122.297533,94060,No,No phone service,DSL,No,No,No,No,No,No,1,Month-to-month,Electronic check,No,24.6,24.6,Yes,Low
228,4315-MURBD,Female,No,No,No,California,37.624435999999996,-122.43066100000001,94066,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,12,Month-to-month,Bank transfer (automatic),Yes,98.9,1120.95,Yes,Low
229,9734-YWGEX,Female,No,No,No,California,37.654436,-122.426468,94080,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,9,Month-to-month,Credit card (automatic),No,98.3,923.5,Yes,Low
230,2719-BDAQO,Male,No,No,No,California,37.378541,-122.02045600000001,94086,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,17,Month-to-month,Electronic check,No,93.85,1625.65,Yes,Low
231,0781-LKXBR,Male,Yes,No,No,California,37.7795,-122.419233,94102,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,9,Month-to-month,Electronic check,Yes,100.5,918.6,Yes,Low
232,1907-UBQFC,Male,Yes,No,No,California,37.791998,-122.408653,94108,Yes,No,Fiber optic,No,Yes,No,No,No,No,10,Month-to-month,Electronic check,Yes,72.85,688.65,Yes,Low
233,6513-EECDB,Male,Yes,Yes,No,California,37.758084999999994,-122.43480100000001,94114,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Month-to-month,Electronic check,Yes,73.55,73.55,Yes,Low
234,7074-IEVOJ,Female,Yes,No,No,California,37.820894,-122.369725,94130,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,3,Month-to-month,Electronic check,Yes,79.4,205.05,Yes,Low
235,9625-QSTYE,Female,No,No,No,California,37.746699,-122.44283300000001,94131,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,13,Month-to-month,Electronic check,Yes,81.15,952.3,Yes,Low
236,4750-ZRXIU,Female,Yes,No,No,California,37.386978000000006,-122.177746,94304,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Month-to-month,Electronic check,Yes,84.6,360.1,Yes,Low
237,6400-BWQKW,Female,No,No,No,California,37.556634,-122.317723,94402,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,6,Month-to-month,Electronic check,Yes,79.05,434.5,Yes,Low
238,6680-WKXRZ,Female,No,No,No,California,37.980057,-121.801599,94509,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Month-to-month,Bank transfer (automatic),No,74.4,215.8,Yes,Low
239,7028-DVOIQ,Male,Yes,No,No,California,38.140719,-121.838298,94512,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,35,Month-to-month,Electronic check,Yes,99.05,3395.8,Yes,Low
240,4208-UFFGW,Male,Yes,No,No,California,37.83323,-121.60146100000001,94514,Yes,No,DSL,No,No,No,No,No,No,2,Month-to-month,Mailed check,No,44.95,85.15,Yes,Low
241,9448-REEVD,Male,No,Yes,No,California,38.013825,-122.039144,94520,Yes,No,DSL,No,No,No,No,No,No,1,Month-to-month,Credit card (automatic),No,44.7,44.7,Yes,Low
242,9117-SHLZX,Male,No,No,No,California,37.505767999999996,-121.96247199999999,94538,Yes,No,DSL,No,No,No,No,No,No,1,Month-to-month,Mailed check,Yes,45.7,45.7,Yes,Low
243,9889-TMAHG,Male,Yes,No,No,California,37.516791,-121.89911699999999,94539,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,8,Month-to-month,Credit card (automatic),No,100.3,832.35,Yes,Low
244,4541-RMRLG,Male,No,No,No,California,37.674002,-122.076796,94541,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,7,Month-to-month,Electronic check,No,19.25,112.3,Yes,Low
245,3158-MOERK,Female,No,No,No,California,37.62984,-122.120843,94545,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,2,Month-to-month,Electronic check,Yes,96.0,174.8,Yes,Low
246,7294-TMAOP,Female,No,No,No,California,37.708327000000004,-122.083473,94546,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1,Month-to-month,Electronic check,No,90.55,90.55,Yes,Low
247,8919-FYFQZ,Male,Yes,Yes,No,California,37.571748,-121.65956200000001,94550,No,No phone service,DSL,No,Yes,No,No,No,No,44,Month-to-month,Electronic check,Yes,30.35,1359.7,Yes,Low
248,2834-JRTUA,Male,No,No,No,California,38.014457,-122.11543200000001,94553,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,71,Two year,Electronic check,Yes,108.05,7532.15,Yes,High
249,5875-YPQFJ,Male,No,No,No,California,37.555473,-122.080312,94555,Yes,No,Fiber optic,No,No,No,No,No,No,1,Month-to-month,Electronic check,Yes,69.9,69.9,Yes,Low
250,6646-QVXLR,Male,Yes,Yes,No,California,38.489789,-122.27011,94558,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,62,One year,Electronic check,Yes,103.75,6383.35,Yes,High
251,8603-IJWDN,Male,No,No,No,California,37.996462,-122.29371599999999,94564,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1,Month-to-month,Electronic check,Yes,86.6,86.6,Yes,Low
